Trial_ID,Trial_Name,SppComposition_Label,PlantingYear,Project_Name,EP,Trial_Type,Latitude,Longitude,Elevation,Slope,Aspect,BGCv12,BGC,SS_NoSpace,SMR,SNR,SiteSoilFactor1,SiteSoilFactor2,SiteSoilFactor3,SitePrep,PlantingDate,PlantingSeason,Comments_Site
108516,,S-Cw30Ep30At15Fdi15Se10-105-31.0-17/E-780(98),2010,RESULTS,,Operational,50.75210013,-119.7023585,,,,IDFmw2,IDFmw2,IDFdk2/07,,,,,,,2010-04-30,4,
114917,,S-Fdi87Pli10Py3-9-1.8-19/E-820(11),2010,RESULTS,,Operational,50.76001826,-119.6966555,,,,IDFmw2,IDFmw2,IDFxh2/01,,,,,,,2010-04-30,4,
72238,,S-Cw40Sx38Bl10Hw7Fdi5-4-0.5-18/E-1171(10),2009,RESULTS,,Operational,51.22342564,-118.8438961,,,,ESSFwc2,ESSFwc2,ICHwk1/01,,,,,,,2009-06-19,6,
1205170,,S-Sx81Bl19-1-0.2-15/E-1440(09),2009,RESULTS,,Operational,51.10677151,-118.6231032,,,,ESSFvc,ESSFvc,ESSFvc/01,,,,,,,2009-06-21,6,
1006027,,S-Pli67Fdi22Sx11-1-0.1-20/M-1133(10),2010,RESULTS,,Operational,52.11925906,-121.4359267,,,,SBSdw2,SBSdw2,SBPSmk/01,,,,,,,2010-05-18,5,
1311751,,S-Fdc94Hw4Pw2-8-4.0-24/E-890(19),2011,RESULTS,,Operational,49.07263406,-124.7746891,,,,CWHvm1,CWHvm1,CWHxm2/01,,,,,,,2011-04-21,4,
1170411,,S-Pli74Sx14Fdi11Bl1-8-2.3-16/E-1161(17),2010,RESULTS,,Operational,50.45799699,-120.0883044,,,,MSxk2,MSxk2,MSxk/06,,,,,,,2010-05-25,5,
1170412,,S-Pli80Fdi14Sx6-10-2.6-23/I-1188(17),2010,RESULTS,,Operational,50.47174465,-120.0904284,,,,MSxk2,MSxk2,MSxk/06,,,,,,,2010-05-24,5,
1159668,,S-Pli86Sx12Bl2-9-2.2-16/E-1000(18),2010,RESULTS,,Operational,50.51824814,-120.5125479,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1246235,,S-Pli69Sx29Fdi2-6-0.8-20/E-1106(15),2010,RESULTS,,Operational,54.4675082,-126.1424517,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2010-06-18,6,
1280050,,S-Sx52Pli48-6-0.7-12/E-1000(15),2010,RESULTS,,Operational,54.34723505,-126.1576047,,,,SBSdk,SBSdk,SBSdk/07,,,,,,,2010-06-29,6,
1319330,,S-Pli63Sx32Bl5-6-0.7-18/E-1185(14),2010,RESULTS,,Operational,53.92665851,-125.4239475,,,,SBSdk,SBSdk,SBSmc2/01,,,,,,,2010-05-25,5,
1319810,,S-Pli67Sx22Fdi11-7-0.5-20/E-1167(15),2010,RESULTS,,Operational,54.40092056,-125.922315,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2010-06-20,6,
1247783,,S-Sx61Pli39-7-0.9-16/E-880(17),2010,RESULTS,,Operational,54.43883946,-126.0715925,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2010-06-23,6,
1281751,,S-Sx54Pli46-6-0.5-19/E-840(15),2010,RESULTS,,Operational,54.42584311,-125.9824681,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2010-06-15,6,
1199970,,S-Pli60Fdi40-8-2.6-18/E-1000(16),2010,RESULTS,,Operational,50.74795361,-120.0132621,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-12,5,
1199990,,S-Pli70Fdi30-8-2.6-18/E-1000(16),2010,RESULTS,,Operational,50.7478352,-120.0079696,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-12,5,
1199850,,S-Fdi46Pli46Lw8-8-2.0-18/E-1000(16),2010,RESULTS,,Operational,50.74841422,-120.0170133,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-12,5,
-592060000,,S-Sx59Pli31Bl10-24-7.6-21/I-1067(18),2011,RESULTS,,Operational,54.37976399,-126.2099291,,,,SBSdk,SBSdk,SBSmc2/01,,,,,,,2011-06-30,6,
1329711,,S-Pli58Sx40Bl2-5-0.7-17/E-1065(15),2011,RESULTS,,Operational,54.40711375,-125.9327148,,,,SBSdk,SBSdk,SBSmc2/01,,,,,,,2011-05-23,5,
1363310,,S-Pli49Sx48Fdi3-8-1.3-20/E-1120(17),2011,RESULTS,,Operational,54.46553639,-126.1068415,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-27,6,
1355430,,S-Pli76Sx24-7-1.0-20/E-1200(17),2011,RESULTS,,Operational,54.4620881,-126.1114094,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-26,6,
1589635,,S-Pli65Sx35-11-3.3-18/E-1097(17),2011,RESULTS,,Operational,53.71884995,-125.7244602,,,,SBSdk,SBSdk,SBSdk/06,,,,,,,2011-06-15,6,
1589615,,S-Pli88Sx12-11-3.4-18/E-1087(17),2011,RESULTS,,Operational,53.73593763,-125.7755202,,,,SBSdk,SBSdk,SBSdk/06,,,,,,,2011-06-15,6,
1367512,,S-Sx69Pli26Bl5-8-1.5-18/E-1145(18),2011,RESULTS,,Operational,53.79310754,-126.7495654,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2011-06-07,6,
1373630,,S-Pli79Sx14Fdi4Lw3-7-1.0-19/E-1740(18),2011,RESULTS,,Operational,53.87350131,-125.3320591,,,,SBSdk,SBSdk,SBSdk/05,,,,,,,2011-07-01,7,
1281751,,S-Sx54Pli46-6-0.5-19/E-840(15),2011,RESULTS,,Operational,54.42584311,-125.9824681,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1403130,,S-Pli54Sx42Fdi4-7-1.4-21/I-1070(19),2011,RESULTS,,Operational,54.33652573,-126.1246523,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-20,6,
1291534,,S-Pli60Lw20Fdi17Cw3-5-1.3-23/E-986(15),2011,RESULTS,,Operational,50.5375943,-119.2915556,,,,ICHmk1,ICHmk1,ICHmw2/03,,,,,,,2011-06-21,6,
1589555,,S-Pli74Sx26-11-3.2-18/E-1091(17),2011,RESULTS,,Operational,53.74931263,-125.8155238,,,,SBSdk,SBSdk,SBSdk/06,,,,,,,2011-06-15,6,
1589655,,S-Pli52Sx44Fdi4-10-1.9-18/E-1161(17),2011,RESULTS,,Operational,53.74722884,-125.8076111,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-15,6,
1352776,,S-Fdc70Hw20Cw10-7-3.5-32/H-900(16),2011,RESULTS,,Operational,50.50632011,-125.7592878,,,,CWHvm1,CWHvm1,CWHvm1/01,,,,,,,2011-03-22,3,
1232913,,S-Pl47Sx26Fdi24Cw3-1-0.2-18/E-1071(10),2011,RESULTS,,Operational,51.2121736,-119.9812933,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2011-07-12,7,
1280390,,S-Pli67Sx30Fdi3-5-0.9-20/E-1145(16),2011,RESULTS,,Operational,54.41819718,-125.9188764,,,,SBSmc2,SBSmc2,SBSdk/05,,,,,,,2011-06-24,6,
1589596,,S-Pli60Sx40-10-2.3-18/E-1000(17),2011,RESULTS,,Operational,53.7423801,-125.7624428,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-15,6,
1381373,,S-Pli72Sx17Lw9Bl2-8-1.8-21/E-1145(18),2011,RESULTS,,Operational,50.13537209,-119.7379532,,,,ESSFdc2,ESSFdc2,MSdm2/05,,,,,,,2011-07-19,7,
1301850,,S-Fdi46Sx43Pli7Lw4-1-0.3-18/E-1080(11),2011,RESULTS,,Operational,51.20873965,-119.9458365,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2011-05-27,5,
1285271,,S-Pli49Fdi25Lw24Cw2-10-3.8-22/E-1164(19),2011,RESULTS,,Operational,49.94885662,-118.0380154,,,,ICHmw2,ICHmw2,ICHmw2/03,,,,,,,2011-06-04,6,
1206370,,S-Sx27Fdi27Lw17Pli16Cw13-1-0.3-18/C-1182(11),2011,RESULTS,,Operational,51.69320526,-119.7678403,,,,ICHdw3,ICHdw3,,,,,,,,2011-05-15,5,
102377,,S-Sx40Pli37Fdi12Cw8Hw3-11-2.6-22/E-1200(13),2002,RESULTS,,Operational,52.45678729,-118.6584789,,,,ICHmm,ICHmm,ICHmm/03,,,,,,,2002-05-22,5,
1008119,,S-Pli85Fdi12Sx3-11-2.7-18/E-774(16),2011,RESULTS,,Operational,51.06526412,-120.0878207,,,,ICHmk2,ICHmk2,IDFdk2/01,,,,,,,2011-06-06,6,
1318030,,S-Cw80Hw14Ba6-3-0.7-19/H-817(14),2011,RESULTS,,Operational,48.63472949,-124.5949191,,,,CWHvm1,CWHvm1,CWHvm1/01,,,,,,,2011-05-04,5,
1211771,,S-Pli71Sx29-15-4.1-20/I-1160(18),2011,RESULTS,,Operational,54.43303301,-126.0963335,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2011-06-17,6,
1379113,,S-Sx66Pli34-8-0.7-20/E-1077(17),2011,RESULTS,,Operational,54.45800196,-126.0832861,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-25,6,
1402533,,S-Pli53Sx46Fdi1-6-0.6-17/E-1126(15),2011,RESULTS,,Operational,54.43907803,-126.0006978,,,,SBSmc2,SBSmc2,SBSdk/01,,,,,,,2011-06-23,6,
1397350,,S-Pli73Fdi15Py12-8-1.6-16/E-923(16),2011,RESULTS,,Operational,50.33194473,-120.8756821,,,,MSxk2,MSxk2,IDFdk1/04,,,,,,,2011-05-25,5,
1367710,,S-Sx87Pli13-1-0.1-19/E-1178(11),2011,RESULTS,,Operational,54.2207137,-126.4694456,,,,SBSmc2,SBSmc2,SBSmc2,,,,,,,2011-06-19,6,
84189,,S-Pli64Fdi24Py12-13-4.9-21/E-567(15),2011,RESULTS,,Operational,50.69735403,-119.6605033,,,,IDFmw2,IDFmw2,IDFmw2/03,,,,,,,2011-05-31,5,
1379115,,S-Sx52Pli47Fdi1-8-0.6-20/E-1137(17),2011,RESULTS,,Operational,54.44762254,-126.0659501,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1402851,,S-Pli61Sx39-6-0.6-20/E-880(16),2011,RESULTS,,Operational,54.43320752,-126.0536178,,,,SBSdk,SBSdk,SBSdk/07,,,,,,,2011-05-30,5,
1368834,,S-Pli59Sx41-5-0.7-19/E-1112(18),2011,RESULTS,,Operational,54.39207082,-126.3404336,,,,SBSdk,SBSdk,SBSmc2/05,,,,,,,2011-06-21,6,
1363311,,S-Pli68Sx32-8-1.3-20/E-1186(17),2011,RESULTS,,Operational,54.45571566,-126.1106418,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1402550,,S-Sx47Pli42Fdi11-6-0.6-18/E-1111(15),2011,RESULTS,,Operational,54.43078747,-125.9948095,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1589535,,S-Pli77Sx23-12-3.6-18/E-1136(17),2011,RESULTS,,Operational,53.72944227,-125.8708748,,,,SBSdk,SBSdk,SBSdk/06,,,,,,,2011-06-15,6,
1291533,,S-Pli60Lw29Fdi9Sx2-4-1.2-23/E-1041(15),2011,RESULTS,,Operational,50.53392118,-119.2966637,,,,ICHmk1,ICHmk1,ICHmw2/03,,,,,,,2011-06-20,6,
1273091,,S-Pli43Fdi34Lw23-2-0.2-22/E-886(11),2011,RESULTS,,Operational,50.97495198,-116.6058573,,,,IDFdk5,IDFdk5,IDFdm2/04,,,,,,,2011-05-14,5,
1274870,,S-Fdi58Pli36Bl6-6-1.4-16/E-920(16),2011,RESULTS,,Operational,51.26757713,-120.0119751,,,,MSdm3,MSdm3,MSdm2/03,,,,,,,2011-05-30,5,
1364011,,S-Pli74Sx26-7-1.3-16/E-1160(17),2011,RESULTS,,Operational,54.39940986,-125.9559355,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2011-05-22,5,
1406935,,S-Pli79Sx21-7-1.0-16/E-1153(17),2011,RESULTS,,Operational,54.46571894,-126.1327389,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2011-06-30,6,
1307530,,S-Pli61Fdi28Sx11-8-1.3-19/E-1140(18),2011,RESULTS,,Operational,50.62893029,-119.7325743,,,,IDFmw2,IDFmw2,MSdm2/01,,,,,,,2011-05-30,5,
1228366,,S-Pli49Sx26Fdi19Bl6-1-0.2-15/E-1136(11),2011,RESULTS,,Operational,51.63155293,-120.4338805,,,,ESSFdc3,ESSFdc3,ESSFdc2/05,,,,,,,2011-05-27,5,
1381430,,S-Pli47Sx38Bl9Lw6-4-0.8-19/E-822(15),2011,RESULTS,,Operational,50.13337384,-119.7594774,,,,MSdm2,MSdm2,MSdm2/01,,,,,,,2011-07-20,7,
1291537,,S-Lw47Pli33Fdi16Cw4-5-1.2-21/E-1130(15),2011,RESULTS,,Operational,50.55206462,-119.2814509,,,,ICHmk1,ICHmk1,IDFmw1/01,,,,,,,2011-06-15,6,
1263752,,S-Pli38Sx37Fdi21Lw4-1-0.3-21/E-1044(11),2011,RESULTS,,Operational,51.21244096,-119.9499659,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2011-05-27,5,
1406934,,S-Pli55Sx31Fdi14-7-1.1-20/E-1093(17),2011,RESULTS,,Operational,54.4685801,-126.1623853,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-30,6,
1264631,,S-Fdi45Lw23Pli21Bl9Sx2-8-1.8-19/E-1086(17),2011,RESULTS,,Operational,51.18399592,-120.0515023,,,,MSdm3,MSdm3,MSdm2/01,,,,,,,2011-05-27,5,
1264632,,S-Fdi56Pli21Lw18Bl5-8-2.0-19/E-1114(17),2011,RESULTS,,Operational,51.18316984,-120.0586098,,,,MSdm3,MSdm3,MSdm2/01,,,,,,,2011-05-28,5,
1286211,,S-Sx100-1-0.2-22/E-1200(11),2011,RESULTS,,Operational,50.4375069,-118.4477657,,,,ESSFwc4,ESSFwc4,ESSFwc4/01,,,,,,,2011-06-28,6,
1364012,,S-Sx51Pli46Fdi3-7-0.8-20/E-1128(17),2011,RESULTS,,Operational,54.404704,-125.9821292,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1373190,,S-Pli51Sx41Fdi8-4-0.5-20/E-1167(16),2011,RESULTS,,Operational,53.71131015,-125.6878324,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-07-01,7,
1291539,,S-Pli59Lw37Fdi4-5-1.6-24/E-1133(15),2011,RESULTS,,Operational,50.56246588,-119.2950197,,,,ICHmk1,ICHmk1,ICHmw2/03,,,,,,,2011-06-01,6,
1291535,,S-Pli59Lw28Fdi11Sx1Cw1-5-1.2-23/E-963(15),2011,RESULTS,,Operational,50.53863826,-119.2751396,,,,ICHmk1,ICHmk1,ICHmw2/03,,,,,,,2011-06-22,6,
1239253,,S-Pli98Sx2-2-0.2-20/E-1107(08),2011,RESULTS,,Operational,53.59069704,-124.9993374,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-11,6,
18778,,S-Pli57Bl27Fdi16-9-3.3-18/E-582(15),2011,RESULTS,,Operational,50.14621241,-118.5509175,,,,ESSFmh,ESSFmh,ICHmk1/02,,,,,,,2011-07-02,7,
1402591,,S-Pli61Sx35Fdi4-6-0.7-20/E-1083(15),2011,RESULTS,,Operational,54.42722048,-126.019599,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-05-22,5,
1397390,,S-Pli98Fdi2-9-1.8-16/E-1152(19),2011,RESULTS,,Operational,50.3805728,-120.8717602,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2011-05-27,5,
1379112,,S-Sx56Pli43Fdi1-8-0.7-20/E-1145(17),2011,RESULTS,,Operational,54.44909889,-126.0751966,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-25,6,
1282274,,S-Ba31Hw28Yc21Fdc10Cw10-4-0.6-28/E-489(11),2010,RESULTS,,Operational,48.92504044,-124.6956167,,,,CWHvm1,CWHvm1,CWHvm2/01,,,,,,,2010-09-16,9,
-582660000,,S-Sx86Pli14-18-3.2-23/I-1175(15),2011,RESULTS,,Operational,54.44090587,-126.0978295,,,,SBSdk,SBSdk,SBSdk/08,,,,,,,2011-06-21,6,
1402850,,S-Sx60Pli39Fdi1-6-0.5-18/E-1070(16),2011,RESULTS,,Operational,54.42584422,-126.0460308,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-24,6,
1589616,,S-Pli82Sx18-9-1.7-18/E-1200(17),2011,RESULTS,,Operational,53.74513529,-125.7744831,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-15,6,
81109,,S-Pli56Fdi28Py11Sx5-13-3.9-21/E-840(14),2011,RESULTS,,Operational,50.68320482,-119.6740424,,,,MSdm3,MSdm3,IDFmw2/03,,,,,,,2011-06-03,6,
81504,,S-Fdi61Pli35Py4-5-0.7-21/E-840(13),2011,RESULTS,,Operational,50.67989398,-119.6629386,,,,IDFmw2,IDFmw2,IDFmw2/03,,,,,,,2011-07-10,7,
1267772,,S-Pli55Lw35Fdi10-2-0.2-22/E-1000(11),2011,RESULTS,,Operational,50.98872013,-116.6561368,,,,IDFdk5,IDFdk5,IDFdm2/04,,,,,,,2011-05-12,5,
1363312,,S-Pli56Sx43Fdi1-6-1.0-20/E-1043(17),2011,RESULTS,,Operational,54.45012504,-126.0913017,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-16,6,
1364013,,S-Sx56Pli44-7-0.6-16/E-1200(17),2011,RESULTS,,Operational,54.44927766,-126.1008572,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2011-06-22,6,
58782,,S-Sx57Pli42Fdi1-11-1.4-20/E-987(15),2011,RESULTS,,Operational,54.3174247,-125.7735938,,,,SBSmc2,SBSmc2,SBSdk/01,,,,,,,2011-08-29,8,
1285270,,S-Lw37Hw25Fdi12Cw11Pli11Sx3Pw1-6-1.4-15/E-1150(15),2011,RESULTS,,Operational,49.94132932,-118.0473903,,,,ICHmw2,ICHmw2,ICHmw2/03,,,,,,,2011-06-10,6,
1406011,,S-Sx89Pli11-6-1.2-18/E-1119(16),2011,RESULTS,,Operational,53.88033957,-125.3229099,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2011-07-01,7,
1398110,,S-Pli66Fdi34-9-2.0-17/E-1160(18),2010,RESULTS,,Operational,49.24169003,-120.5052518,,,,IDFdk2,IDFdk2,MSdm2/04,,,,,,,2010-05-27,5,
1407070,,S-Pli52Sx43Fdi5-6-1.0-20/E-1101(16),2011,RESULTS,,Operational,54.36760297,-126.0731943,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2011-06-30,6,
1406979,,S-Sx49Pli48Fdi3-6-1.0-19/E-1081(17),2011,RESULTS,,Operational,54.35592466,-126.0604435,,,,SBSdk,SBSdk,SBSdk/05,,,,,,,2011-06-28,6,
1246470,,S-Sx35Lw26Bl22Fdi17-9-2.6-18/E-1040(19),2010,RESULTS,,Operational,50.79948064,-119.8643208,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2010-05-15,5,
1159553,,S-Pli56Sx24Fdi16Bl4-6-1.3-17/E-1200(15),2010,RESULTS,,Operational,51.05888489,-119.9282423,,,,MSdm3,MSdm3,MSdm2/01,,,,,,,2010-05-15,5,
1236851,,S-Pli58Sx19Fdi12Lw11-2-0.2-18/E-1183(11),2011,RESULTS,,Operational,53.94059943,-123.160408,,,,SBSdw3,SBSdw3,SBSdw3/04,,,,,,,2011-05-25,5,
1063553,,S-Pli58Sx21Fdi17Bl4-12-2.8-17/E-1000(18),2010,RESULTS,,Operational,50.9738137,-120.1432271,,,,IDFdk2,IDFdk2,MSdm2/04,,,,,,,2010-05-15,5,
1268850,,S-Pli98Fdi1Sx1-9-2.0-18/E-970(18),2010,RESULTS,,Operational,50.58632726,-120.5437469,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-15,5,
1268830,,S-Pli92Sx5Bl3-8-1.8-16/E-971(17),2010,RESULTS,,Operational,50.58313532,-120.5493894,,,,IDFdk1,IDFdk1,MSxk/01,,,,,,,2010-05-15,5,
1268851,,S-Pli73Sx19Bl8-8-1.6-16/E-1191(17),2010,RESULTS,,Operational,50.57040854,-120.5485937,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1268750,,S-Pli74Sx19Fdi7-8-1.8-18/E-923(17),2010,RESULTS,,Operational,50.57638081,-120.5283091,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-15,5,
1204391,,S-Sx61Pli33Bl6-10-1.6-21/E-1080(19),2010,RESULTS,,Operational,50.92519262,-120.0994286,,,,MSdm3,MSdm3,MSdm2/05,,,,,,,2010-05-15,5,
1269470,,S-Pli83Sx14Fdi2Bl1-9-2.0-16/E-958(18),2010,RESULTS,,Operational,50.56890949,-120.5192568,,,,IDFdk1,IDFdk1,MSxk/06,,,,,,,2010-05-15,5,
1268790,,S-Pli71Sx22Bl6Fdi1-8-1.5-16/E-1120(17),2010,RESULTS,,Operational,50.56454611,-120.5287335,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1217770,,S-Pli75Sx15Fdi9Bl1-8-1.8-16/E-1142(17),2010,RESULTS,,Operational,50.5825679,-120.5398684,,,,IDFdk1,IDFdk1,MSxk/01,,,,,,,2010-05-15,5,
1268810,,S-Pli63Sx27Bl6Fdi2Lw2-10-2.5-16/E-1104(19),2010,RESULTS,,Operational,50.5796115,-120.5623413,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1159716,,S-Sx100-6-0.5-21/E-680(17),2010,RESULTS,,Operational,50.93010018,-120.1426805,,,,IDFdk2,IDFdk2,MSdm2/05,,,,,,,2010-05-15,5,
1063028,,S-Pli59Fdi30Sx11-9-2.5-16/E-491(18),2010,RESULTS,,Operational,50.48736095,-120.5293561,,,,MSxk2,MSxk2,IDFdk1/04,,,,,,,2010-05-15,5,
1159563,,S-Pli80Sx17Fdi3-12-3.5-16/E-700(19),2010,RESULTS,,Operational,50.49112133,-120.4975457,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1072382,,S-Py65Fdi30Pli5-8-0.7-18/E-150(15),2010,RESULTS,,Operational,51.12406066,-120.1092243,,,,IDFxh2,IDFxh2,IDFxh2/03,,,,,,,2010-05-15,5,
1170531,,S-Pli57Sx30Bl9Fdi4-8-2.1-21/E-1040(17),2010,RESULTS,,Operational,50.92005337,-120.1187545,,,,IDFdk2,IDFdk2,MSdm2/05,,,,,,,2010-05-15,5,
1159564,,S-Pli58At37Sx5-10-2.9-16/E-760(19),2010,RESULTS,,Operational,50.48729397,-120.5206105,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2010-05-15,5,
1063020,,S-Sx66Fdi17Pli17-7-0.9-16/E-240(18),2010,RESULTS,,Operational,50.48944634,-120.5126996,,,,MSxk2,MSxk2,IDFdk1/01,,,,,,,2010-05-15,5,
1159623,,S-Pli82Sx13Fdi5-10-3.1-18/E-1000(19),2010,RESULTS,,Operational,50.56925535,-120.4905694,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2010-05-15,5,
1169410,,S-Yc65Ba30Hw5-2-0.4-22/E-807(11),2011,RESULTS,,Operational,49.77280955,-126.5685051,,,,CWHvm2,CWHvm2,CWHvm2/05,,,,,,,2011-10-05,10,
1318532,,S-Pli42Sx32Fdi19Lw7-2-0.2-20/E-1185(11),2011,RESULTS,,Operational,54.16832496,-123.2009101,,,,SBSmk1,SBSmk1,SBSmk1/01,,,,,,,2011-05-26,5,
1333553,,S-Hm42Yc18Ba17Bp14Hw6Cw3-3-0.6-25/E-756(15),2011,RESULTS,,Operational,49.90755349,-126.2282474,,,,CWHvm2,CWHvm2,CWHvm2/01,,,,,,,2011-09-11,9,
1333550,,S-Hw26Yc23Fdc19Hm19Ba13-2-0.3-28/E-675(12),2011,RESULTS,,Operational,49.99623929,-126.0492571,,,,CWHvm2,CWHvm2,CWHvm2/01,,,,,,,2011-09-20,9,
1177700,,S-Pli53Fdi43Lw4-9-1.8-21/E-920(18),2010,RESULTS,,Operational,50.81749542,-119.9253654,,,,IDFmw2,IDFmw2,IDFmw2/01,,,,,,,2010-05-15,5,
1306330,,S-Pli97Sx2Bl1-2-0.3-20/E-1057(14),2011,RESULTS,,Operational,54.19145615,-123.2367295,,,,SBSmk1,SBSmk1,SBSmk1/01,,,,,,,2011-06-03,6,
1288270,,S-Pli73Lw15Py7Fdi5-9-3.5-22/I-1175(19),2011,RESULTS,,Operational,49.22396743,-118.3645394,,,,ICHmk1,ICHmk1,ICHmk1/04,,,,,,,2011-06-08,6,
1269830,,S-Yc46Hm27Ba18Bp9-4-0.4-10/E-720(14),2011,RESULTS,,Operational,49.99411767,-126.0736046,,,,CWHvm2,CWHvm2,MHmm1/01,,,,,,,2011-09-20,9,
1319714,,S-Pli52Sx28Fdi20-1-0.3-21/E-1200(11),2011,RESULTS,,Operational,54.14109321,-124.6218418,,,,SBSmc2,SBSmc2,SBSdw3/01,,,,,,,2011-05-30,5,
1384692,,S-Pli59Sx41-8-1.5-18/E-1200(17),2011,RESULTS,,Operational,54.28199021,-125.054731,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2011-06-05,6,
1365831,,S-Pli57Sx42Bl1-8-2.0-19/E-1171(17),2011,RESULTS,,Operational,54.32773186,-125.2944254,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2011-06-13,6,
1365970,,S-Pli56Sx42Bl2-8-1.3-18/E-1167(17),2011,RESULTS,,Operational,54.27468914,-125.0920088,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2011-06-06,6,
1384990,,S-Sx58Pli36Bl6-8-1.5-20/E-1160(17),2011,RESULTS,,Operational,54.28875536,-125.0674795,,,,SBSmc2,SBSmc2,SBSmc2/06,,,,,,,2011-06-05,6,
1057866,,S-Pli91Sx5Lw2Bl2-3-0.3-20/E-1121(09),2011,RESULTS,,Operational,49.3257975,-115.9684828,,,,ESSFwm4,ESSFwm4,ESSFdk/01,,,,,,,2011-06-20,6,
1057727,,S-Pli56Sx40Bl4-4-0.2-18/E-1000(09),2011,RESULTS,,Operational,49.33061154,-115.9593293,,,,ESSFwm4,ESSFwm4,ESSFdm/01,,,,,,,2011-06-20,6,
1057669,,S-Pli87Sx10Lw3-3-0.2-24/E-1009(09),2011,RESULTS,,Operational,49.3186811,-115.9606682,,,,ESSFwm4,ESSFwm4,ICHdm/03,,,,,,,2011-06-20,6,
1267851,,S-Pli88Lw12-1-0.1-17/E-1200(11),2011,RESULTS,,Operational,49.62766621,-120.7267976,,,,IDFdk2,IDFdk2,MSdm2/01,,,,,,,2011-06-05,6,
1057744,,S-Pli98Sx2-7-0.8-18/E-1123(11),2011,RESULTS,,Operational,49.32173834,-115.9625665,,,,ESSFwm4,ESSFwm4,ESSFdm/01,,,,,,,2011-06-20,6,
1242572,,S-Pli100-1-0.1-15/E-1200(11),2011,RESULTS,,Operational,49.84211217,-120.8212782,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2011-06-14,6,
1060911,,S-Pli100-3-0.2-16/E-14(09),2011,RESULTS,,Operational,50.81563904,-115.7866672,,,,ESSFdkw,ESSFdkw,,,,,,,,2011-08-01,8,
1060962,,S-Sx76Pli24-1-0.2-13/E-1200(11),2011,RESULTS,,Operational,50.80938916,-115.847364,,,,ESSFdkw,ESSFdkw,ESSFdk/01,,,,,,,2011-07-20,7,
